ID;Type;Description;Civilopedia;Strategy;Help;Requirements;Combat;RangedCombat;Cost;FaithCost;RequiresFaithPurchaseEnabled;PurchaseOnly;MoveAfterPurchase;Moves;Immobile;Range;BaseSightRange;Class;Special;Capture;CombatClass;Domain;CivilianAttackPriority;DefaultUnitAI;Food;NoBadGoodies;RivalTerritory;MilitarySupport;MilitaryProduction;Pillage;PillagePrereqTech;Found;FoundAbroad;CultureBombRadius;GoldenAgeTurns;FreePolicies;OneShotTourism;OneShotTourismPercentOthers;IgnoreBuildingDefense;PrereqResources;Mechanized;Suicide;CaptureWhileEmbarked;PrereqTech;ObsoleteTech;GoodyHutUpgradeUnitClass;HurryCostModifier;AdvancedStartCost;MinAreaSize;AirInterceptRange;AirUnitCap;NukeDamageLevel;WorkRate;NumFreeTechs;BaseBeakersTurnsToCount;BaseCultureTurnsToCount;RushBuilding;BaseHurry;HurryMultiplier;BaseGold;NumGoldPerEra;SpreadReligion;RemoveHeresy;ReligionSpreads;ReligiousStrength;FoundReligion;RequiresEnhancedReligion;ProhibitsSpread;CanBuyCityState;CombatLimit;RangeAttackOnlyInDomain;RangeAttackIgnoreLOS;Trade;NumExoticGoods;PolicyType;RangedCombatLimit;XPValueAttack;XPValueDefense;SpecialCargo;DomainCargo;Conscription;ExtraMaintenanceCost;NoMaintenance;Unhappiness;UnitArtInfo;UnitArtInfoCulturalVariation;UnitArtInfoEraVariation;ProjectPrereq;SpaceshipProject;LeaderPromotion;LeaderExperience;DontShowYields;ShowInPedia;MoveRate;UnitFlagIconOffset;PortraitIndex;IconAtlas;UnitFlagAtlas
136;UNIT_WWI_TANK;TXT_KEY_UNIT_WWI_TANK;TXT_KEY_CIV5_WWI_TANK_TEXT;TXT_KEY_UNIT_WWI_TANK_STRATEGY;TXT_KEY_UNIT_HELP_WWI_TANK;;60;0;350;0;0;0;0;4;0;0;2;UNITCLASS_WWI_TANK;;;UNITCOMBAT_ARMOR;DOMAIN_LAND;;UNITAI_DEFENSE;0;0;0;1;1;1;;0;0;0;0;0;0;0;1;0;1;0;0;TECH_COMBUSTION;TECH_COMBINED_ARMS;UNITCLASS_TANK;0;30;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_WW1_TANK;0;0;;;;0;0;1;WHEELED;23;23;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
137;UNIT_MACHINE_GUN;TXT_KEY_UNIT_MACHINE_GUN;TXT_KEY_CIV5_MACHINE_GUN_TEXT;TXT_KEY_UNIT_MACHINE_GUN_STRATEGY;TXT_KEY_UNIT_HELP_MACHINE_GUN;;60;60;350;700;1;0;0;2;0;1;2;UNITCLASS_MACHINE_GUN;;;UNITCOMBAT_ARCHER;DOMAIN_LAND;;UNITAI_DEFENSE;0;0;0;1;1;1;;0;0;0;0;0;0;0;1;0;0;0;0;TECH_BALLISTICS;TECH_NUCLEAR_FISSION;UNITCLASS_BAZOOKA;0;30;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_MACHINEGUN;0;0;;;;0;0;1;BIPED;18;18;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
138;UNIT_PRIVATEER;TXT_KEY_UNIT_PRIVATEER;TXT_KEY_CIV5_PRIVATEER_TEXT;TXT_KEY_UNIT_PRIVATEER_STRATEGY;TXT_KEY_UNIT_HELP_PRIVATEER;;25;0;150;0;0;0;0;5;0;0;2;UNITCLASS_PRIVATEER;;;UNITCOMBAT_NAVALMELEE;DOMAIN_SEA;;UNITAI_PIRATE_SEA;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;1;0;0;TECH_NAVIGATION;TECH_COMBUSTION;;20;50;10;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_XP_PRIVATEER;0;0;;;;0;0;1;WOODEN_BOAT;21;21;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
139;UNIT_INQUISITOR;TXT_KEY_UNIT_INQUISITOR;TXT_KEY_CIV5_INQUISITOR_TEXT;TXT_KEY_UNIT_INQUISITOR_STRATEGY;TXT_KEY_UNIT_HELP_INQUISITOR;;0;0;-1;200;0;0;0;3;0;0;2;UNITCLASS_INQUISITOR;;;;DOMAIN_LAND;CIVILIAN_ATTACK_PRIORITY_LOW;UNITAI_INQUISITOR;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;-1;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;1;0;1250;0;1;1;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;ART_DEF_UNIT_INQUISITOR;0;0;;;;0;0;1;BIPED;17;17;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
140;UNIT_GREAT_ADMIRAL;TXT_KEY_UNIT_GREAT_ADMIRAL;TXT_KEY_CIV5_GREAT_ADMIRAL_TEXT;TXT_KEY_UNIT_GREAT_ADMIRAL_STRATEGY;;;0;0;-1;0;0;0;0;4;0;0;2;UNITCLASS_GREAT_ADMIRAL;SPECIALUNIT_PEOPLE;;;DOMAIN_SEA;CIVILIAN_ATTACK_PRIORITY_HIGH;UNITAI_ADMIRAL;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;-1;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;ART_DEF_UNIT_GREAT_ADMIRAL;0;1;;;;0;1;1;WOODEN_BOAT;15;26;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
141;UNIT_GATLINGGUN;TXT_KEY_UNIT_GATLINGGUN;TXT_KEY_CIV5_GATLINGGUN_TEXT;TXT_KEY_UNIT_GATLINGGUN_STRATEGY;TXT_KEY_UNIT_HELP_GATLINGGUN;;30;30;225;450;1;0;0;2;0;1;2;UNITCLASS_GATLINGGUN;;;UNITCOMBAT_ARCHER;DOMAIN_LAND;;UNITAI_RANGED;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_INDUSTRIALIZATION;TECH_BALLISTICS;UNITCLASS_MACHINE_GUN;0;30;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_GATLINGGUN;0;0;;;;0;0;1;BIPED;26;27;EXPANSION_UNIT_ATLAS_1;EXPANSION_UNIT_FLAG_ATLAS
142;UNIT_ZULU_IMPI;TXT_KEY_UNIT_ZULU_IMPI;TXT_KEY_CIV5_ZULU_IMPI_TEXT;TXT_KEY_UNIT_ZULU_IMPI_STRATEGY;TXT_KEY_UNIT_HELP_ZULU_IMPI;;16;0;90;180;1;0;0;2;0;0;2;UNITCLASS_PIKEMAN;;;UNITCOMBAT_MELEE;DOMAIN_LAND;;UNITAI_COUNTER;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_CIVIL_SERVICE;TECH_RIFLING;UNITCLASS_LANCER;0;20;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;3;0;0;0;ART_DEF_UNIT_U_ZULU_IMPI_WARRIOR;0;0;;;;0;0;1;BIPED;10;10;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
143;UNIT_VENETIAN_MERCHANT;TXT_KEY_UNIT_VENETIAN_MERCHANT;TXT_KEY_CIV5_VENETIAN_MERCHANT_TEXT;TXT_KEY_UNIT_VENETIAN_MERCHANT_STRATEGY;TXT_KEY_UNIT_HELP_VENETIAN_MERCHANT;;0;0;-1;0;0;0;0;2;0;0;2;UNITCLASS_MERCHANT;SPECIALUNIT_PEOPLE;;;DOMAIN_LAND;CIVILIAN_ATTACK_PRIORITY_HIGH;UNITAI_MERCHANT;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;-1;-1;0;0;-1;1;0;0;0;0;0;0;300;100;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;;;0;0;0;0;ART_DEF_UNIT_U_VENETIAN_MERCHANT;0;1;;;;0;0;1;WOODEN_BOAT;12;12;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
144;UNIT_POLISH_WINGED_HUSSAR;TXT_KEY_UNIT_POLISH_WINGED_HUSSAR;TXT_KEY_CIV5_POLISH_WINGED_HUSSAR_TEXT;TXT_KEY_UNIT_POLISH_WINGED_HUSSAR_STRATEGY;TXT_KEY_UNIT_HELP_WINGED_HUSSAR;;28;0;185;370;1;0;0;5;0;0;2;UNITCLASS_LANCER;;;UNITCOMBAT_MOUNTED;DOMAIN_LAND;;UNITAI_FAST_ATTACK;0;0;0;1;1;1;;0;0;0;0;0;0;0;1;0;0;0;0;TECH_METALLURGY;TECH_COMBINED_ARMS;UNITCLASS_ANTI_TANK_GUN;0;30;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_POLISH_WINGED_HUSSAR;0;0;;;;0;0;1;QUADRUPED;20;20;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
145;UNIT_CARGO_SHIP;TXT_KEY_UNIT_CARGO_SHIP;TXT_KEY_CIV5_CARGO_SHIP_TEXT;TXT_KEY_UNIT_CARGO_SHIP_STRATEGY;TXT_KEY_UNIT_HELP_CARGO_SHIP;;0;0;100;0;0;0;0;1;1;0;2;UNITCLASS_CARGO_SHIP;;;;DOMAIN_SEA;CIVILIAN_ATTACK_PRIORITY_LOW;UNITAI_TRADE_UNIT;0;0;0;1;1;0;;0;0;0;0;0;0;0;0;0;1;0;0;TECH_SAILING;;;20;10;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;3;;;0;0;1;0;ART_DEF_UNIT_CARGO_SHIP;0;1;;;;0;0;1;BIPED;4;4;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
146;UNIT_CARAVAN;TXT_KEY_UNIT_CARAVAN;TXT_KEY_CIV5_CARAVAN_TEXT;TXT_KEY_UNIT_CARAVAN_STRATEGY;TXT_KEY_UNIT_HELP_CARAVAN;;0;0;75;0;0;0;0;1;1;0;2;UNITCLASS_CARAVAN;;;;DOMAIN_LAND;CIVILIAN_ATTACK_PRIORITY_LOW;UNITAI_TRADE_UNIT;0;0;0;1;1;0;;0;0;0;0;0;0;0;0;0;1;0;0;TECH_ANIMAL_HUSBANDRY;;;20;10;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;3;;;0;0;1;0;ART_DEF_UNIT_CARAVAN;0;1;;;;0;0;1;BIPED;3;3;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
147;UNIT_WRITER;TXT_KEY_UNIT_GREAT_WRITER;TXT_KEY_CIV5_GREATWRITERS_TEXT;TXT_KEY_UNIT_GREAT_WRITER_STRATEGY;;;0;0;-1;0;0;0;0;2;0;0;2;UNITCLASS_WRITER;SPECIALUNIT_PEOPLE;;;DOMAIN_LAND;CIVILIAN_ATTACK_PRIORITY_HIGH;UNITAI_WRITER;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;-1;-1;0;0;-1;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;ART_DEF_UNIT_GREAT_WRITER;0;1;;;;0;0;1;GREAT_PERSON;8;8;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
148;UNIT_MUSICIAN;TXT_KEY_UNIT_GREAT_MUSICIAN;TXT_KEY_CIV5_GREATMUSICIANS_TEXT;TXT_KEY_UNIT_GREAT_MUSICIAN_STRATEGY;;;0;0;-1;0;0;0;0;2;0;0;2;UNITCLASS_MUSICIAN;SPECIALUNIT_PEOPLE;;;DOMAIN_LAND;CIVILIAN_ATTACK_PRIORITY_HIGH;UNITAI_MUSICIAN;0;0;0;0;0;0;;0;0;0;0;0;10;20;0;0;0;0;0;;;;0;-1;-1;0;0;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;ART_DEF_UNIT_GREAT_MUSICIAN;0;1;;;;0;0;1;GREAT_PERSON;7;7;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
149;UNIT_ARCHAEOLOGIST;TXT_KEY_UNIT_ARCHAEOLOGIST;TXT_KEY_CIV5_ARCHAEOLOGIST_TEXT;TXT_KEY_UNIT_ARCHAEOLOGIST_STRATEGY;TXT_KEY_UNIT_HELP_ARCHAEOLOGIST;;0;0;200;0;0;0;0;4;0;0;2;UNITCLASS_ARCHAEOLOGIST;;UNITCLASS_ARCHAEOLOGIST;;DOMAIN_LAND;CIVILIAN_ATTACK_PRIORITY_LOW;UNITAI_ARCHAEOLOGIST;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_ARCHAEOLOGY;;;-1;20;-1;0;0;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;0;0;0;0;ART_DEF_UNIT_ARCHAEOLOGIST;0;1;;;;0;0;1;BIPED;0;0;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
150;UNIT_ASSYRIAN_SIEGE_TOWER;TXT_KEY_UNIT_ASSYRIAN_SIEGE_TOWER;TXT_KEY_CIV5_ASSYRIAN_SIEGE_TOWER_TEXT;TXT_KEY_UNIT_ASSYRIAN_SIEGE_TOWER_STRATEGY;TXT_KEY_UNIT_HELP_ASSYRIAN_SIEGE_TOWER;;12;0;75;150;1;0;0;2;0;0;2;UNITCLASS_CATAPULT;;;UNITCOMBAT_MELEE;DOMAIN_LAND;;UNITAI_CITY_BOMBARD;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;1;0;0;TECH_MATHEMATICS;TECH_PHYSICS;UNITCLASS_TREBUCHET;20;20;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_ASSYRIAN_SIEGE_TOWER;0;0;;;;0;0;1;ARTILLERY;17;17;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
151;UNIT_BRAZILIAN_PRACINHA;TXT_KEY_UNIT_BRAZILIAN_PRACINHA;TXT_KEY_CIV5_BRAZILIAN_PRACINHA_TEXT;TXT_KEY_UNIT_BRAZILIAN_PRACINHA_STRATEGY;TXT_KEY_UNIT_HELP_BRAZILIAN_PRACINHA;;70;0;375;750;1;0;0;2;0;0;2;UNITCLASS_INFANTRY;;;UNITCOMBAT_GUN;DOMAIN_LAND;;UNITAI_DEFENSE;0;0;0;1;1;1;;0;0;0;0;0;0;0;1;0;0;0;0;TECH_PLASTIC;TECH_MOBILE_TACTICS;UNITCLASS_MECHANIZED_INFANTRY;0;35;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;6;0;0;0;ART_DEF_UNIT_U_BRAZILIAN_PRACINHAS;0;0;;;;0;0;1;BIPED;16;16;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
152;UNIT_PORTUGUESE_NAU;TXT_KEY_UNIT_PORTUGUESE_NAU;TXT_KEY_CIV5_PORTUGUESE_NAU_TEXT;TXT_KEY_UNIT_PORTUGUESE_NAU_STRATEGY;TXT_KEY_UNIT_HELP_PORTUGUESE_NAU;;20;0;120;0;1;0;0;5;0;0;2;UNITCLASS_CARAVEL;;;UNITCOMBAT_NAVALMELEE;DOMAIN_SEA;;UNITAI_EXPLORE_SEA;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;1;0;0;TECH_ASTRONOMY;TECH_STEAM_POWER;;30;50;10;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;1;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_PORTUGUESE_CARRACK;0;0;;;;0;0;1;BOAT;13;13;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
153;UNIT_BERBER_CAVALRY;TXT_KEY_UNIT_BERBER_CAVALRY;TXT_KEY_CIV5_MOROCCAN_BERBER_CAVALRY_TEXT;TXT_KEY_UNIT_BERBER_CAVALRY_STRATEGY;TXT_KEY_UNIT_HELP_BERBER_CAVALRY;;34;0;225;450;1;0;0;4;0;0;2;UNITCLASS_CAVALRY;;;UNITCOMBAT_MOUNTED;DOMAIN_LAND;;UNITAI_FAST_ATTACK;0;0;0;1;1;1;;0;0;0;0;0;0;0;1;0;0;0;0;TECH_MILITARY_SCIENCE;TECH_COMBUSTION;UNITCLASS_WWI_TANK;0;30;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_MORROCAN_BERBER_CAVALRY;0;0;;;;0;0;1;QUADRUPED;2;2;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
154;UNIT_VENETIAN_GALLEASS;TXT_KEY_UNIT_VENETIAN_GALLEASS;TXT_KEY_CIV5_VENETIAN_GALLEASS_TEXT;TXT_KEY_UNIT_VENETIAN_GALLEASS_STRATEGY;TXT_KEY_UNIT_HELP_VENETIAN_GALLEASS;;18;20;110;0;0;0;0;3;0;2;2;UNITCLASS_GALLEASS;;;UNITCOMBAT_NAVALRANGED;DOMAIN_SEA;;UNITAI_ASSAULT_SEA;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;1;0;0;TECH_COMPASS;TECH_NAVIGATION;;0;30;10;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_VENETIAN_GALLEASS;0;0;;;;0;0;1;WOODEN_BOAT;19;19;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
155;UNIT_SHOSHONE_PATHFINDER;TXT_KEY_UNIT_SHOSHONE_PATHFINDER;TXT_KEY_CIV5_SHOSHONE_PATHFINDER_TEXT;TXT_KEY_UNIT_SHOSHONE_PATHFINDER_STRATEGY;TXT_KEY_UNIT_HELP_SHOSHONE_PATHFINDER;;8;0;45;50;1;0;0;2;0;0;2;UNITCLASS_SCOUT;;;UNITCOMBAT_RECON;DOMAIN_LAND;;UNITAI_EXPLORE;0;1;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;;TECH_SCIENTIFIC_THEORY;UNITCLASS_COMPOSITE_BOWMAN;0;10;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_SHOSHONE_PATHFINDER;0;0;;;;0;0;1;BIPED;14;14;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
156;UNIT_SHOSHONE_COMANCHE_RIDERS;TXT_KEY_UNIT_SHOSHONE_COMANCHE_RIDERS;TXT_KEY_CIV5_SHOSHONE_COMANCHE_RIDERS_TEXT;TXT_KEY_UNIT_SHOSHONE_COMANCHE_RIDERS_STRATEGY;TXT_KEY_UNIT_HELP_SHOSHONE_COMANCHE_RIDERS;;34;0;200;450;1;0;0;4;0;0;2;UNITCLASS_CAVALRY;;;UNITCOMBAT_MOUNTED;DOMAIN_LAND;;UNITAI_FAST_ATTACK;0;0;0;1;1;1;;0;0;0;0;0;0;0;1;0;0;0;0;TECH_MILITARY_SCIENCE;TECH_COMBUSTION;UNITCLASS_WWI_TANK;0;30;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_U_SHOSHONE_COMANCHE_RIDERS;0;0;;;;0;0;1;QUADRUPED;18;18;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
157;UNIT_BAZOOKA;TXT_KEY_UNIT_BAZOOKA;TXT_KEY_CIV5_BAZOOKA_TEXT;TXT_KEY_UNIT_BAZOOKA_STRATEGY;TXT_KEY_UNIT_HELP_BAZOOKA;;85;85;375;750;1;0;0;2;0;1;2;UNITCLASS_BAZOOKA;;;UNITCOMBAT_ARCHER;DOMAIN_LAND;;UNITAI_DEFENSE;0;0;0;1;1;1;;0;0;0;0;0;0;0;1;0;0;0;0;TECH_NUCLEAR_FISSION;;;0;30;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_BAZOOKA_INFANTRY;0;0;;;;0;0;1;BIPED;1;1;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
158;UNIT_KRIS_SWORDSMAN;TXT_KEY_UNIT_INDONESIAN_KRIS_SWORDSMAN;TXT_KEY_CIV5_INDONESIAN_KRIS_SWORDSMAN_TEXT;TXT_KEY_UNIT_INDONESIAN_KRIS_SWORDSMAN_STRATEGY;TXT_KEY_UNIT_HELP_INDONESIAN_KRIS_SWORDSMAN;;14;0;75;150;1;0;0;2;0;0;2;UNITCLASS_SWORDSMAN;;;UNITCOMBAT_MELEE;DOMAIN_LAND;;UNITAI_ATTACK;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_IRON_WORKING;TECH_STEEL;UNITCLASS_LONGSWORDSMAN;20;20;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;1;0;0;0;ART_DEF_UNIT_U_INDONESIAN_KRIS_SWORDSMAN;0;0;;;;0;0;1;BIPED;11;11;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
159;UNIT_BARBARIAN_HORSEMAN;TXT_KEY_UNIT_HORSEMAN;;;TXT_KEY_UNIT_HELP_HORSEMAN;;12;0;75;0;0;0;0;4;0;0;2;UNITCLASS_HORSEMAN;;;UNITCOMBAT_MOUNTED;DOMAIN_LAND;;UNITAI_FAST_ATTACK;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_HORSEBACK_RIDING;TECH_CHIVALRY;UNITCLASS_KNIGHT;0;20;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_HORSEMAN;0;0;;;;0;0;0;QUADRUPED;17;17;UNIT_ATLAS_1;UNIT_FLAG_ATLAS
160;UNIT_BARBARIAN_AXMAN;TXT_KEY_UNIT_AXMAN;TXT_KEY_CIV5_AXMAN_TEXT;TXT_KEY_UNIT_AXMAN_STRATEGY;TXT_KEY_UNIT_HELP_AXMAN;;9;9;56;0;0;0;0;2;0;1;2;UNITCLASS_CHARIOT_ARCHER;;;UNITCOMBAT_ARCHER;DOMAIN_LAND;;UNITAI_ATTACK;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_THE_WHEEL;TECH_CHIVALRY;UNITCLASS_KNIGHT;0;15;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_HAND_AXE_BARBARIAN;0;0;;;;0;0;1;BIPED;9;9;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
161;UNIT_XCOM_SQUAD;TXT_KEY_UNIT_XCOM_SQUAD;TXT_KEY_CIV5_XCOM_SQUAD_TEXT;TXT_KEY_UNIT_XCOM_SQUAD_STRATEGY;TXT_KEY_UNIT_HELP_XCOM_SQUAD;;100;0;400;800;1;0;0;2;0;0;2;UNITCLASS_XCOM_SQUAD;;;UNITCOMBAT_GUN;DOMAIN_LAND;;UNITAI_PARADROP;0;0;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;TECH_NANOTECHNOLOGY;;;0;50;-1;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;3;3;;;0;0;0;0;ART_DEF_UNIT_XCOM_SQUAD;0;0;;;;0;0;1;QUADRUPED;15;15;EXPANSION2_UNIT_ATLAS;EXPANSION2_UNIT_FLAG_ATLAS
